id,segcode,bmp,emp,direction,numlanes,year
117074,001540,507.495,508,N,4,2013
117075,001540,508,508.365,N,4,2013
117076,027614,508.365,509.88,N,4,2013
117077,001540,509.927,510.645,N,4,2013
117078,001540,510.645,511.08,N,3,2013
117079,001540,511.08,515.518,N,2,2013
117080,001540,515.518,517.85,N,2,2013
117081,001540,517.85,518.34,N,2,2013
117082,016012,518.34,519.14,N,2,2013
117083,001540,519.25,521.862,N,2,2013
117084,030860,521.862,525.627,N,4,2013
117085,001540,525.971,527.284,N,2,2013
117086,001540,527.284,536,N,2,2013
117087,001540,536,536.689,N,2,2013
117088,025443,536.816,537.8,N,2,2013
117089,025443,537.8,538.54,N,4,2013
117090,001540,538.54,538.562,N,4,2013
117091,001540,65.696,66.04,D,2,2013
117092,001540,66.04,66.574,D,2,2013
117093,001540,68.932,69.472,D,2,2013
117094,001540,304.715,305.2,D,2,2013
117095,001540,305.2,309.75,D,2,2013
117096,001540,309.75,311.92,D,2,2013
117097,001540,312.5,317.41,D,2,2013
117098,001540,317.41,319.88,D,2,2013
117099,001540,323.19,323.36,D,2,2013
117100,001539,323.36,326.567,D,2,2013
117101,001539,326.617,332,D,2,2013
117102,001539,332,337.668,D,2,2013
117103,001539,403.847,408.115,D,2,2013
117104,001539,408.115,412.976,D,2,2013
117105,001539,412.976,413.465,D,2,2013
117106,001539,413.465,418.7,D,2,2013
117107,001539,418.7,421.21,D,2,2013
117108,001540,426.5,428.882,D,2,2013
117109,001540,430.629,431.07,D,2,2013
117110,001540,431.07,432.534,D,2,2013
117111,001540,432.534,436,D,2,2013
117112,001540,436,436.272,D,2,2013
117113,001540,436.272,438,D,2,2013
117114,001540,438,438.565,D,2,2013
117115,001540,438.565,441.131,D,2,2013
117116,026825,441.131,442.428,D,2,2013
117117,001540,442.428,446.753,D,2,2013
117118,001540,446.821,448,D,2,2013
117119,D01540,476.156,477.491,D,2,2013
117120,001540,506.86,507.495,D,2,2013
117121,001544,254.999,255.19,A,2,2013
117122,001544,254.82,254.999,N,2,2013
117123,001544,255.19,256.02,N,2,2013
117124,001544,256.02,256.24,N,2,2013
117125,001544,254.999,255.19,D,2,2013
117126,001540,271.787,272.406,N,2,2013
117127,001540,272.406,273,N,2,2013
117128,001540,273,273.544,N,2,2013
117129,001545,0,2.652,N,2,2013
117130,001545,2.652,4.021,N,2,2013
117131,002070,9.492,9.647,N,1,2013
117132,030838,45.44,45.509,N,1,2013
117133,001547,0.063,0.112,D,3,2013
117134,001547,0.112,0.5,D,3,2013
117135,006418,0.5,0.67,D,3,2013
117136,001870,2.145,2.331,A,3,2013
117137,005659,9.97,10,A,1,2013
117138,001546,311.92,312.035,D,2,2013
117139,001546,312.035,312.673,D,1,2013
117140,001551,0.24,0.83,D,2,2013
117141,001552,323.05,323.19,N,2,2013
117142,001550,0,0.245,A,2,2013
117143,001550,0.245,0.757,A,2,2013
117144,001550,0,0.245,D,2,2013
117145,001540,82.215,82.327,A,2,2013
117146,001540,81.752,82.215,N,2,2013
117147,001543,82.215,82.337,D,2,2013
123462,001330,0,8,A,2,2014
123463,001330,8,16.184,A,2,2014
123464,001330,16.184,21.54,A,2,2014
123465,001330,21.54,25,A,2,2014
123466,001330,25,30.87,A,2,2014
123467,001330,30.87,36,A,2,2014
123468,001330,36,39.75,A,2,2014
123469,001330,39.75,46.636,A,2,2014
123470,001330,46.636,54.8,A,2,2014
123471,001330,54.8,57.4,A,2,2014
123472,001330,57.4,63.203,A,2,2014
123473,001330,63.203,66.378,A,2,2014
123474,001330,66.378,69.378,A,2,2014
123475,001330,69.378,71.019,A,2,2014
123476,001330,71.019,72.6,A,2,2014
123477,001330,72.6,76.01,A,2,2014
123478,001330,76.01,81.9,A,2,2014
123479,001330,81.9,85.6,A,2,2014
123480,001330,85.6,89.3,A,2,2014
123481,001330,89.3,92.48,A,2,2014
123482,001330,92.48,95.872,A,2,2014
123483,001330,95.872,97.115,A,2,2014
123484,001330,97.115,100.5,A,2,2014
123485,001330,100.5,106.5,A,2,2014
123486,001330,106.5,111.859,A,2,2014
123487,001330,111.859,119.5,A,2,2014
123488,001330,119.5,127.548,A,2,2014
123489,001330,127.548,135.148,A,2,2014
123490,001330,135.148,142.5,A,2,2014
123491,001330,142.5,150.079,A,2,2014
123492,001330,150.079,158.97,A,2,2014
123493,001330,158.97,167.525,A,2,2014
123494,001330,167.525,173.5,A,2,2014
123495,001330,173.5,179.5,A,2,2014
123496,001330,179.5,183.4,A,2,2014
123497,001330,183.4,189.846,A,2,2014
123498,001330,189.846,196,A,2,2014
123499,001330,0,8,D,2,2014
123500,001330,8,16.184,D,2,2014
123501,001330,16.184,21.4,D,2,2014
123502,001330,21.4,25,D,2,2014
123503,001330,25,30.87,D,2,2014
123504,001330,30.87,36,D,2,2014
123505,001330,36,39.75,D,2,2014
123506,001330,39.75,46.636,D,2,2014
123507,001330,46.636,54.8,D,2,2014
123508,001330,54.8,57.4,D,2,2014
123509,001330,57.4,58,D,2,2014
123510,001330,58,63.2,D,2,2014
123511,001330,63.2,63.517,D,2,2014
123512,001330,63.517,66.378,D,2,2014
123513,001330,66.378,69.378,D,2,2014
123514,001330,69.378,71.019,D,2,2014
123515,001330,71.019,72.6,D,2,2014
123516,001330,72.6,76.01,D,2,2014
123517,001330,76.01,80.2,D,2,2014
123518,001330,80.2,81.7,D,2,2014
123519,001330,81.7,85.6,D,2,2014
123520,001330,85.6,89.3,D,2,2014
123521,001330,89.3,92.48,D,2,2014
123522,001330,92.48,92.789,D,2,2014
123523,001330,92.789,95.872,D,2,2014
123524,001330,95.872,97.115,D,2,2014
123525,001330,97.115,100.5,D,2,2014
123526,001330,100.5,106.5,D,2,2014
123527,001330,106.5,111.859,D,2,2014
123528,001330,111.859,119.5,D,2,2014
123529,001330,119.5,128,D,2,2014
123530,001330,128,134.462,D,2,2014
123531,001330,134.462,143.4,D,2,2014
123532,001330,143.4,149.92,D,2,2014
123533,001330,149.92,158.222,D,2,2014
123534,001330,158.222,166.654,D,2,2014
123535,001330,166.654,167.422,D,2,2014
123536,001330,167.422,173.5,D,2,2014
123537,001330,173.5,179.504,D,2,2014
123538,001330,179.504,181.21,D,2,2014
123539,001330,181.21,188.5,D,2,2014
123540,001330,188.5,196,D,2,2014
123541,001370,4.454,4.802,A,2,2014
123542,001370,0,2.18,N,2,2014
123543,001370,2.18,2.4,N,2,2014
123544,001370,2.4,3.659,N,4,2014
123545,001370,3.659,4.244,N,2,2014
123546,001370,4.244,4.454,N,4,2014
123547,001370,4.454,4.802,D,2,2014
123548,001380,4.526,5.1,N,4,2014
123549,001380,5.1,6.315,N,4,2014
123550,001380,6.315,6.589,N,4,2014
123551,001380,6.589,7.23,N,4,2014
123552,030881,103.821,105.259,N,4,2014
123553,020053,105.259,105.403,N,4,2014
123554,001350,0,1,N,2,2014
123555,001340,0,3.147,N,2,2014
123556,001340,3.147,3.61,N,2,2014
123557,001340,3.61,3.842,N,2,2014
123558,001340,3.842,4.338,N,4,2014
123559,001360,0,0.447,A,2,2014
123560,001360,0.679,0.997,A,2,2014
123561,001360,0.997,1.99,A,2,2014
123562,001360,1.99,2.605,A,2,2014
123563,001360,2.605,3.083,A,2,2014
123564,001360,3.083,3.581,A,2,2014
123565,001360,4.459,4.552,A,3,2014
123566,001360,4.856,5.038,A,2,2014
123567,001360,5.318,5.556,A,3,2014
123568,001360,0.447,0.679,N,4,2014
123569,001360,3.581,4.206,N,4,2014
123570,001360,4.206,4.459,N,5,2014
123571,001360,4.552,4.856,N,4,2014
123572,001360,5.038,5.318,N,4,2014
123573,001371,3.705,4.244,D,2,2014
123574,001361,0,0.447,D,2,2014
123575,001361,0.679,0.971,D,2,2014
123576,001361,0.971,1.997,D,2,2014
123577,001361,1.997,2.611,D,2,2014
123578,001361,2.611,3.101,D,2,2014
123579,001361,3.101,3.608,D,2,2014
123580,001361,4.459,4.552,D,2,2014
123581,001361,4.856,5.033,D,2,2014
123582,001361,5.318,5.56,D,3,2014
123583,001010,0,6.276,A,2,2014
123584,001010,6.276,12.596,A,2,2014
123585,001010,12.596,17.612,A,2,2014
123586,001010,17.612,26.349,A,2,2014
123587,001010,26.349,26.71,A,2,2014
123588,001010,26.71,27.614,A,2,2014
123589,001010,27.614,28.299,A,2,2014
123590,001010,28.299,36.016,A,2,2014
123591,001010,36.016,38.715,A,4,2014
123592,001010,38.715,41.331,A,4,2014
123593,001010,41.331,41.78,A,4,2014
123594,001010,41.78,43.836,A,4,2014
123595,001010,43.836,44.739,A,4,2014
123596,001010,44.739,45.981,A,4,2014
123597,001010,45.981,46.808,A,4,2014
123598,001010,46.808,48.54,A,4,2014
123599,001010,48.54,49.15,A,5,2014
123600,001010,49.15,49.271,A,3,2014
123601,001010,49.271,49.728,A,3,2014
123602,001010,49.728,50.205,A,6,2014
123603,001010,50.205,50.511,A,5,2014
123604,001010,50.511,51.197,A,4,2014
123605,001010,51.197,51.827,A,4,2014
123606,001010,51.827,54.83,A,4,2014
123607,001010,54.83,56.968,A,3,2014
123608,001010,56.968,60.157,A,2,2014
123609,001010,60.157,70.155,A,2,2014
123610,001010,70.155,76.25,A,2,2014
123611,001010,76.25,82.337,A,2,2014
123612,001010,82.337,90.023,A,2,2014
123613,001010,90.023,94.608,A,2,2014
123614,001010,94.608,103.51,A,2,2014
123615,001010,103.51,109.086,A,2,2014
123616,001010,109.086,114.467,A,2,2014
123617,001010,114.513,121.189,A,2,2014
123618,001010,121.189,129.901,A,2,2014
123619,001010,129.901,132.944,A,2,2014
123620,001010,132.944,136.031,A,2,2014
123621,001010,136.031,140.858,A,2,2014
123622,001010,140.858,149.509,A,2,2014
123623,001010,149.509,154.008,A,2,2014
123624,001010,154.008,157.328,A,2,2014
123625,001010,157.328,164.782,A,2,2014
123626,001010,164.782,169.928,A,2,2014
123627,001010,169.928,170.227,A,2,2014
123628,001010,170.227,172.152,A,2,2014
123629,001010,172.152,173.343,A,2,2014
123630,001010,173.343,181.237,A,2,2014
123631,001010,181.237,187.975,A,2,2014
123632,001010,187.975,194.122,A,2,2014
123633,001010,194.122,201.089,A,2,2014
123634,001010,201.089,207.682,A,2,2014
123635,001010,207.682,216.054,A,2,2014
123636,001010,216.054,221.78,A,2,2014
123637,001010,221.78,222.476,A,1,2014
123638,001010,222.476,229.349,A,2,2014
123639,001010,229.349,234.044,A,2,2014
123640,001010,234.044,234.721,A,2,2014
123641,001010,234.721,237.207,A,2,2014
123642,001010,237.207,239.4,A,2,2014
123643,001010,239.4,244.282,A,2,2014
123644,001010,244.282,245.407,A,2,2014
123645,001010,245.407,253.281,A,2,2014
123646,001010,253.281,255.468,A,2,2014
123647,001010,255.468,261.035,A,2,2014
123648,001010,261.035,269.685,A,2,2014
123649,001010,269.685,275.65,A,2,2014
123650,001010,0,6.326,D,2,2014
123651,001010,6.326,12.686,D,2,2014
123652,001010,12.686,17.612,D,2,2014
123653,001010,17.612,26.349,D,2,2014
123654,001010,26.349,26.71,D,2,2014
123655,001010,26.71,27.614,D,3,2014
123656,001010,27.614,28.331,D,2,2014
123657,001010,28.331,28.475,D,2,2014
123658,001010,28.475,36.016,D,2,2014
123659,001010,36.016,38.715,D,3,2014
123660,001010,38.715,41.331,D,4,2014
123661,001010,41.331,41.78,D,4,2014
123662,001010,41.78,42.197,D,4,2014
123663,001010,42.197,43.796,D,4,2014
123664,001010,43.796,44.457,D,4,2014
123665,001010,44.457,44.739,D,4,2014
123666,001010,44.739,45.981,D,4,2014
123667,001010,45.981,46.808,D,4,2014
123668,001010,46.808,48.54,D,4,2014
123669,001010,48.54,49.15,D,5,2014
123670,001010,49.15,49.271,D,3,2014
123671,001010,49.271,50.205,D,3,2014
123672,001010,50.205,51.827,D,4,2014
123673,001010,51.827,54.83,D,4,2014
123674,001010,54.83,56.987,D,3,2014
123675,001010,56.987,60.157,D,2,2014
123676,001010,60.157,70.145,D,2,2014
123677,001010,70.145,76.25,D,2,2014
123678,001010,76.25,82.337,D,2,2014
123679,001010,82.337,90.023,D,2,2014
123680,001010,90.023,94.749,D,2,2014
123681,001010,94.749,103.51,D,2,2014
123682,001010,103.51,109.086,D,2,2014
123683,001010,109.086,114.467,D,2,2014
123684,001010,114.513,121.189,D,2,2014
123685,001010,121.189,128.053,D,2,2014
123686,001010,128.053,129.034,D,2,2014
123687,001010,129.034,132.28,D,2,2014
123688,001010,132.28,136.031,D,2,2014
123689,001010,136.031,137.741,D,2,2014
123690,001010,137.741,140.858,D,2,2014
123691,001010,140.858,149.509,D,2,2014
123692,001010,149.509,157.328,D,2,2014
123693,001010,157.328,164.683,D,2,2014
123694,001010,164.683,172.86,D,2,2014
123695,001010,172.86,173.343,D,2,2014
123696,001010,173.343,181.818,D,2,2014
123697,001010,181.818,187.975,D,2,2014
123698,001010,187.975,194.122,D,2,2014
123699,001010,194.122,201.089,D,2,2014
123700,001010,201.089,207.682,D,2,2014
123701,001010,207.682,215.753,D,2,2014
123702,001010,215.753,216.054,D,2,2014
123703,001010,216.054,221.78,D,2,2014
123704,001010,221.78,222.317,D,1,2014
123705,001010,222.317,229.349,D,2,2014
123706,001010,229.349,239.3,D,2,2014
123707,001010,239.3,244.315,D,2,2014
123708,001010,244.315,245.214,D,2,2014
123709,001010,245.214,253.281,D,2,2014
123710,001010,253.281,255.468,D,2,2014
123711,001010,255.468,261.035,D,2,2014
123712,001010,261.035,269.685,D,2,2014
123713,001010,269.685,275.65,D,2,2014
123714,002240,138.6,138.778,N,2,2014
123715,002240,138.778,138.97,N,2,2014
123716,002040,169.447,172.595,N,2,2014
123717,002290,23.042,23.59,A,2,2014
123718,002290,23.59,23.659,A,2,2014
123719,002290,23.659,24.106,A,2,2014
123720,002290,21.807,22.7,N,4,2014
123721,002290,22.7,23.042,N,4,2014
123722,002290,23.042,23.59,D,2,2014
123723,002290,23.59,23.659,D,2,2014
123724,002290,23.659,24.106,D,2,2014
123725,004635,0,0.8,A,2,2014
123726,004635,0.8,0.94,N,4,2014
123727,004635,0,0.8,D,2,2014
123728,001040,0,0.59,N,2,2014
123729,001050,0.221,1.425,N,2,2014
123730,001030,0,1.08,N,2,2014
123731,001030,1.08,2.905,N,2,2014
123732,001030,2.905,3.178,N,2,2014
123733,001020,0,0.539,A,1,2014
123734,001020,3.644,4.116,A,3,2014
123735,001020,0.539,2,N,2,2014
123736,001020,2,3.644,N,2,2014
123737,002170,93.538,94.255,N,4,2014
123738,002170,94.255,95.308,N,4,2014
123739,002070,95.308,95.467,N,2,2014
123740,001020,0,0.539,D,1,2014
123741,002052,19.68,19.875,A,2,2014
123742,002051,19.875,20.52,A,2,2014
123743,002040,50.08,51.057,A,2,2014
123744,002040,51.057,51.475,A,2,2014
123745,002040,57.633,57.935,A,3,2014
123746,002040,57.935,58.665,A,3,2014
123747,002040,59.356,59.846,A,2,2014
123748,002040,51.475,51.87,N,4,2014
123749,002040,51.87,55.199,N,4,2014
123750,002040,55.199,55.943,N,4,2014
123751,002040,55.943,57.633,N,4,2014
123752,002040,58.665,58.818,N,4,2014
123753,002040,58.818,58.97,N,4,2014
123754,002040,58.97,59.356,N,4,2014
123755,002040,59.846,60.166,N,4,2014
123756,002040,60.166,61.578,N,4,2014
123757,002040,61.578,61.797,N,4,2014
123758,002040,59.356,59.846,D,2,2014
123759,002040,260.899,261.754,A,2,2014
123760,002040,257.481,258.86,N,4,2014
123761,002040,258.86,260.899,N,4,2014
123762,002040,260.899,261.754,D,2,2014
123763,002050,19.915,20.181,D,2,2014
123764,002050,20.181,20.54,D,3,2014
123765,002041,50.05,51.46,D,2,2014
123766,001021,3.644,4.062,D,3,2014
123767,002042,57.64,58.67,D,3,2014
123768,001260,0,7,A,2,2014
123769,001260,7,14,A,2,2014
123770,001260,14,14.808,A,2,2014
123771,001260,14.808,15.21,A,2,2014
123772,001260,15.21,21,A,2,2014
123773,001260,21,26.505,A,2,2014
123774,001260,26.505,35.9,A,2,2014
123775,001260,35.9,45.5,A,2,2014
123776,001260,45.5,53.3,A,2,2014
123777,001260,53.3,56,A,2,2014
123778,001260,56,57.7,A,2,2014
123779,001260,57.7,58.5,A,2,2014
123780,001260,58.5,61,A,2,2014
123781,001260,61,62.3,A,2,2014
123782,001260,62.3,62.85,A,2,2014
123783,001260,0,7.4,D,2,2014
123784,001260,7.4,14.808,D,2,2014
123785,001260,14.808,15.21,D,2,2014
123786,001260,15.21,21,D,2,2014
123787,001260,21,26.505,D,2,2014
123788,001260,26.505,35.9,D,2,2014
123789,001260,35.9,45.5,D,2,2014
123790,001260,45.5,53.3,D,2,2014
123791,001260,53.3,58.5,D,2,2014
123792,001260,58.5,61,D,2,2014
123793,001260,61,62.3,D,2,2014
123794,001260,62.3,62.85,D,1,2014
123795,001270,0,2.942,N,2,2014
123796,001270,4.075,4.605,N,2,2014
123797,002332,100,100.259,N,4,2014
123798,002332,100.259,101.87,N,2,2014
123799,001660,0,5.5,A,2,2014
123800,001660,5.5,10.92,A,2,2014
123801,001660,10.92,11.151,A,2,2014
123802,001660,11.151,14.781,A,2,2014
123803,008339,14.781,20.28,A,2,2014
123804,001660,20.28,20.682,A,2,2014
123805,001660,21,24,A,2,2014
123806,001660,24,31.9,A,2,2014
123807,001660,31.9,40,A,2,2014
123808,001660,40,40.391,A,2,2014
123809,001660,40.391,41.52,A,2,2014
123810,001660,41.52,44.5,A,2,2014
123811,001660,44.5,51.956,A,2,2014
123812,001660,51.956,58.5,A,2,2014
123813,001660,58.5,60.41,A,2,2014
123814,001660,60.41,62.246,A,2,2014
123815,001660,62.246,62.983,A,2,2014
123816,001660,63,68.005,A,2,2014
123817,001660,68.005,73.888,A,2,2014
123818,001660,0,5.5,D,2,2014
123819,001660,5.5,10.92,D,2,2014
123820,001660,10.92,14.781,D,2,2014
123821,008339,14.781,20.28,D,2,2014
123822,001660,20.28,20.682,D,2,2014
123823,001660,21,24,D,2,2014
123824,001660,24,31.9,D,2,2014
123825,001660,31.9,40,D,2,2014
123826,001660,40,40.391,D,2,2014
123827,001660,40.391,41.52,D,2,2014
123828,001660,41.52,44.5,D,2,2014
123829,001660,44.5,51.956,D,2,2014
123830,001660,51.956,58.5,D,2,2014
123831,001660,58.5,60.41,D,2,2014
123832,001660,60.41,62.335,D,2,2014
123833,001660,62.335,62.983,D,2,2014
123834,001660,63,67.985,D,2,2014
123835,001660,67.985,73.888,D,2,2014
123836,001666,0,0.273,N,2,2014
123837,001666,0.273,0.728,N,2,2014
123838,001666,0.728,1,N,2,2014
123839,005920,0,0.2,N,4,2014
123840,001670,60.89,62.133,N,2,2014
123841,001661,4.705,5.64,N,4,2014
123842,001662,0.031,0.147,N,4,2014
123843,001664,0,0.255,N,2,2014
123844,001664,0.255,0.938,N,4,2014
123845,001664,0.938,1.52,N,4,2014
123846,001665,3.847,3.966,N,2,2014
123847,001662,3.687,3.834,N,2,2014
123848,002410,0,2.569,A,3,2014
123849,002410,2.569,3.62,A,3,2014
123850,002410,0,1.161,D,3,2014
123851,002410,1.161,2.721,D,3,2014
123852,002410,2.721,3.1,D,3,2014
123853,002410,3.1,3.62,D,3,2014
123854,001580,0,5.58,N,2,2014
123855,001580,5.58,11.175,N,2,2014
123856,030861,521.76,522.223,N,2,2014
123857,001540,522.223,522.864,N,2,2014
123858,001800,0,0.471,N,2,2014
123859,001800,0.471,0.712,N,2,2014
123860,001800,0.712,2.484,N,2,2014
123861,001800,2.502,3.368,N,2,2014
123862,001800,3.368,4.58,N,2,2014
123863,001800,4.58,4.906,N,2,2014
123864,001800,4.906,8.515,N,2,2014
123865,001800,8.515,9.276,N,2,2014
123866,001800,9.276,12.39,N,2,2014
123867,001800,12.39,13.66,N,2,2014
123868,001800,13.84,17.85,N,2,2014
123869,001800,18,23.5,N,2,2014
123870,001800,23.5,29,N,2,2014
123871,001800,39,39.514,N,2,2014
123872,001800,39.514,48.228,N,2,2014
123873,001800,48.228,53.289,N,2,2014
123874,001800,53.289,58.335,N,2,2014
123875,001800,58.335,67.573,N,2,2014
123876,001800,67.573,70.124,N,3,2014
123877,001800,70.124,73.254,N,2,2014
123878,001800,73.254,74.151,N,3,2014
123879,001800,74.151,74.379,N,3,2014
123880,001800,74.379,76.047,N,2,2014
123881,001800,76.047,76.62,N,2,2014
123882,001800,76.62,76.934,N,2,2014
123883,001800,76.934,78.042,N,2,2014
123884,001800,78.042,79.039,N,3,2014
123885,001800,79.039,81.207,N,2,2014
123886,001800,81.207,81.753,N,3,2014
123887,001800,81.753,82.693,N,3,2014
123888,001800,82.693,84.24,N,2,2014
123889,001800,84.24,85.142,N,2,2014
123890,001800,85.142,86.428,N,2,2014
123891,025275,86.428,86.899,N,2,2014
123892,001800,87.321,87.425,N,2,2014
123893,025275,87.425,87.588,N,2,2014
123894,001800,87.588,92.517,N,2,2014
123895,001800,92.517,95.331,N,2,2014
123896,001800,95.331,95.757,N,2,2014
123897,001800,95.757,103.149,N,2,2014
123898,001800,103.149,104.571,N,2,2014
123899,001800,104.571,111.38,N,2,2014
123900,001800,111.38,111.771,N,2,2014
123901,001800,111.771,113.832,N,2,2014
123902,001800,113.832,114.103,N,2,2014
123903,001800,114.103,116.894,N,2,2014
123904,001800,116.894,117.12,N,2,2014
123905,001800,117.12,117.68,N,2,2014
123906,001780,1.11,5.324,N,2,2014
123907,001780,5.335,5.72,N,2,2014
123908,001780,5.72,6.11,N,2,2014
123909,001780,6.11,7.38,N,2,2014
123910,001820,0,0.5,N,2,2014
123911,001820,0.5,1.13,N,2,2014
123912,001820,1.13,1.77,N,2,2014
123913,001820,1.77,2.445,N,3,2014
123914,001820,2.445,2.909,N,2,2014
123915,001820,2.909,3.476,N,3,2014
123916,001820,3.476,4.4,N,2,2014
123917,001820,4.42,4.55,N,2,2014
123918,015998,4.55,4.82,N,2,2014
123919,001820,4.832,5.856,N,3,2014
123920,001820,5.856,6.316,N,2,2014
123921,001820,6.316,7.9,N,2,2014
123922,001820,7.9,10.73,N,2,2014
123923,001820,10.73,11.18,N,4,2014
123924,001820,11.18,11.61,N,2,2014
123925,001820,11.61,11.87,N,2,2014
123926,001820,11.87,17.9,N,2,2014
123927,001820,17.9,18.67,N,2,2014
123928,001820,18.67,18.925,N,2,2014
123929,001820,18.925,19.14,N,2,2014
123930,001850,0,2.4,N,2,2014
123931,001850,2.4,9.9,N,2,2014
123932,001850,9.9,16.142,N,2,2014
123933,001850,16.142,16.305,N,2,2014
123934,001850,16.305,17.157,N,2,2014
123935,001850,17.157,20.286,N,2,2014
123936,001850,20.286,26.01,N,2,2014
123937,001850,26.01,35.055,N,2,2014
123938,001840,100,104.42,N,2,2014
123939,001920,36.787,42.75,N,2,2014
123940,001920,42.75,48.861,N,2,2014
123941,001920,49.28,50.537,N,2,2014
123942,001920,50.537,53.346,N,2,2014
123943,001870,0,1.609,N,4,2014
123944,001870,1.609,1.917,N,2,2014
123945,001870,2.331,2.7,N,2,2014
123946,001870,2.7,3.293,N,2,2014
123947,001870,3.293,5.05,N,2,2014
123948,001870,5.05,10.63,N,2,2014
123949,001870,10.63,14.255,N,2,2014
123950,001870,14.255,14.572,N,4,2014
123951,001870,14.572,17.44,N,2,2014
123952,001870,17.52,21.845,N,2,2014
123953,001870,21.845,29,N,2,2014
123954,001870,29,36,N,2,2014
123955,001870,36,36.31,N,2,2014
123956,001870,36.31,43,N,2,2014
123957,001870,43.11,43.7,N,2,2014
123958,001870,43.7,53.589,N,2,2014
123959,001860,0,3.63,N,2,2014
123960,001860,3.63,7.26,N,2,2014
123961,001860,7.26,13.522,N,2,2014
123962,001930,0,1.4,N,2,2014
123963,001930,1.4,1.9,N,3,2014
123964,001930,1.9,3.3,N,2,2014
123965,001930,3.3,3.8,N,2,2014
